example_id,type,list_length,correct_answer,raw_response,predicted_answer,correct,model
4397,cities,13,2,1),1,False,openai-community/gpt2-large
4398,professions,9,9,1),1,False,openai-community/gpt2-large
4399,cities,13,10,1),1,False,openai-community/gpt2-large
4400,animals,5,0,1),1,False,openai-community/gpt2-large
4401,professions,6,3,1),1,False,openai-community/gpt2-large
4402,fruits,5,1,1),1,True,openai-community/gpt2-large
4403,animals,13,3,1),1,False,openai-community/gpt2-large
4404,sports,11,4,1),1,False,openai-community/gpt2-large
4405,professions,9,4,1),1,False,openai-community/gpt2-large
4406,professions,13,9,1),1,False,openai-community/gpt2-large
4407,sports,8,1,1),1,True,openai-community/gpt2-large
4408,animals,14,3,1),1,False,openai-community/gpt2-large
4409,animals,14,6,elephant mirror),-1,False,openai-community/gpt2-large
4410,professions,14,4,1),1,False,openai-community/gpt2-large
4411,animals,6,4,1),1,False,openai-community/gpt2-large
4412,cities,5,4,1),1,False,openai-community/gpt2-large
4413,professions,8,4,1),1,False,openai-community/gpt2-large
4414,fruits,11,8,watermelon),-1,False,openai-community/gpt2-large
4415,sports,15,0,1),1,False,openai-community/gpt2-large
4416,fruits,15,10,1),1,False,openai-community/gpt2-large
4417,fruits,9,9,watermelon),-1,False,openai-community/gpt2-large
4418,fruits,6,1,1),1,True,openai-community/gpt2-large
4419,fruits,8,4,1),1,False,openai-community/gpt2-large
4420,professions,6,6,1),1,False,openai-community/gpt2-large
4421,cities,10,6,1),1,False,openai-community/gpt2-large
4422,sports,7,1,1),1,True,openai-community/gpt2-large
4423,sports,6,2,lamp boxing lamp clock,-1,False,openai-community/gpt2-large
4424,cities,6,3,1),1,False,openai-community/gpt2-large
4425,sports,12,10,1),1,False,openai-community/gpt2-large
4426,sports,15,2,1),1,False,openai-community/gpt2-large
4427,sports,6,6,1),1,False,openai-community/gpt2-large
4428,professions,11,8,1),1,False,openai-community/gpt2-large
4429,cities,11,2,1),1,False,openai-community/gpt2-large
4430,fruits,11,1,1),1,True,openai-community/gpt2-large
4431,professions,13,6,1),1,False,openai-community/gpt2-large
4432,cities,12,4,1),1,False,openai-community/gpt2-large
4433,sports,12,2,1),1,False,openai-community/gpt2-large
4434,cities,9,0,1),1,False,openai-community/gpt2-large
4435,animals,14,4,1),1,False,openai-community/gpt2-large
4436,fruits,6,3,0),0,False,openai-community/gpt2-large
4437,fruits,13,0,1),1,False,openai-community/gpt2-large
4438,cities,6,1,1),1,True,openai-community/gpt2-large
4439,fruits,12,2,1),1,False,openai-community/gpt2-large
4440,sports,11,3,1),1,False,openai-community/gpt2-large
4441,fruits,12,1,1),1,True,openai-community/gpt2-large
4442,fruits,7,3,1),1,False,openai-community/gpt2-large
4443,animals,11,0,1),1,False,openai-community/gpt2-large
4444,professions,8,2,1),1,False,openai-community/gpt2-large
4445,fruits,10,3,apple),-1,False,openai-community/gpt2-large
4446,cities,12,3,1),1,False,openai-community/gpt2-large
4447,cities,10,10,1),1,False,openai-community/gpt2-large
4448,professions,8,1,1),1,True,openai-community/gpt2-large
4449,fruits,9,0,1),1,False,openai-community/gpt2-large
4450,cities,8,3,1),1,False,openai-community/gpt2-large
4451,professions,5,3,1),1,False,openai-community/gpt2-large
4452,sports,9,2,1),1,False,openai-community/gpt2-large
4453,sports,5,4,1),1,False,openai-community/gpt2-large
4454,cities,12,5,1),1,False,openai-community/gpt2-large
4455,professions,10,10,1),1,False,openai-community/gpt2-large
4456,fruits,5,2,1),1,False,openai-community/gpt2-large
4457,animals,8,0,1),1,False,openai-community/gpt2-large
4458,animals,8,6,1),1,False,openai-community/gpt2-large
4459,animals,15,9,1),1,False,openai-community/gpt2-large
4460,fruits,6,1,keyboard),-1,False,openai-community/gpt2-large
4461,fruits,7,7,1),1,False,openai-community/gpt2-large
4462,fruits,14,4,apple book book),-1,False,openai-community/gpt2-large
4463,fruits,10,10,watermelon),-1,False,openai-community/gpt2-large
4464,animals,13,7,elephant),-1,False,openai-community/gpt2-large
4465,professions,9,3,1),1,False,openai-community/gpt2-large
4466,animals,15,3,computer chair),-1,False,openai-community/gpt2-large
4467,sports,13,2,1),1,False,openai-community/gpt2-large
4468,animals,5,5,rabbit),-1,False,openai-community/gpt2-large
4469,professions,7,7,1),1,False,openai-community/gpt2-large
4470,professions,6,3,1),1,False,openai-community/gpt2-large
4471,professions,15,7,1),1,False,openai-community/gpt2-large
4472,fruits,10,4,1),1,False,openai-community/gpt2-large
4473,professions,5,1,nurse),-1,False,openai-community/gpt2-large
4474,animals,10,4,1),1,False,openai-community/gpt2-large
4475,animals,11,9,eagle),-1,False,openai-community/gpt2-large
4476,professions,14,9,1),1,False,openai-community/gpt2-large
4477,animals,15,10,1),1,False,openai-community/gpt2-large
4478,animals,5,1,1),1,True,openai-community/gpt2-large
4479,sports,14,8,1),1,False,openai-community/gpt2-large
4480,sports,15,10,1),1,False,openai-community/gpt2-large
4481,sports,13,8,1),1,False,openai-community/gpt2-large
4482,animals,15,6,1),1,False,openai-community/gpt2-large
4483,cities,15,3,1),1,False,openai-community/gpt2-large
4484,sports,13,4,1),1,False,openai-community/gpt2-large
4485,sports,8,8,1),1,False,openai-community/gpt2-large
4486,animals,12,8,1),1,False,openai-community/gpt2-large
4487,professions,9,9,1),1,False,openai-community/gpt2-large
4488,cities,5,5,1),1,False,openai-community/gpt2-large
4489,sports,15,10,1),1,False,openai-community/gpt2-large
4490,professions,10,6,1),1,False,openai-community/gpt2-large
4491,sports,9,0,1),1,False,openai-community/gpt2-large
4492,cities,11,10,1),1,False,openai-community/gpt2-large
4493,animals,13,9,rabbit),-1,False,openai-community/gpt2-large
4494,cities,10,1,1),1,True,openai-community/gpt2-large
4495,sports,10,6,1),1,False,openai-community/gpt2-large
4496,professions,13,9,1),1,False,openai-community/gpt2-large
4497,fruits,10,9,1),1,False,openai-community/gpt2-large
4498,professions,14,10,1),1,False,openai-community/gpt2-large
4499,sports,14,0,1),1,False,openai-community/gpt2-large
4500,animals,9,0,1),1,False,openai-community/gpt2-large
4501,professions,11,7,1),1,False,openai-community/gpt2-large
4502,sports,10,3,1),1,False,openai-community/gpt2-large
4503,cities,5,2,1),1,False,openai-community/gpt2-large
4504,fruits,13,0,1),1,False,openai-community/gpt2-large
4505,animals,14,3,chair),-1,False,openai-community/gpt2-large
4506,sports,9,3,1),1,False,openai-community/gpt2-large
4507,animals,10,0,1),1,False,openai-community/gpt2-large
4508,sports,12,1,1),1,True,openai-community/gpt2-large
4509,cities,9,2,1),1,False,openai-community/gpt2-large
4510,professions,8,6,1),1,False,openai-community/gpt2-large
4511,professions,12,6,1),1,False,openai-community/gpt2-large
4512,animals,10,6,1),1,False,openai-community/gpt2-large
4513,professions,8,6,1),1,False,openai-community/gpt2-large
4514,cities,6,0,1),1,False,openai-community/gpt2-large
4515,animals,8,7,snake penguin),-1,False,openai-community/gpt2-large
4516,animals,10,10,cat),-1,False,openai-community/gpt2-large
4517,animals,9,4,1),1,False,openai-community/gpt2-large
4518,fruits,9,7,1),1,False,openai-community/gpt2-large
4519,animals,15,1,1),1,True,openai-community/gpt2-large
4520,sports,13,8,1),1,False,openai-community/gpt2-large
4521,animals,13,7,1),1,False,openai-community/gpt2-large
4522,fruits,10,4,fruit),-1,False,openai-community/gpt2-large
4523,fruits,7,6,apple),-1,False,openai-community/gpt2-large
4524,cities,7,1,1),1,True,openai-community/gpt2-large
4525,cities,9,2,1),1,False,openai-community/gpt2-large
4526,fruits,5,1,1),1,True,openai-community/gpt2-large
4527,fruits,12,5,keyboard),-1,False,openai-community/gpt2-large
4528,professions,8,0,1),1,False,openai-community/gpt2-large
4529,cities,13,9,1),1,False,openai-community/gpt2-large
4530,sports,7,6,1),1,False,openai-community/gpt2-large
4531,animals,12,0,computer chair chair bicycle bicycle,-1,False,openai-community/gpt2-large
4532,cities,12,9,1),1,False,openai-community/gpt2-large
4533,professions,7,3,1),1,False,openai-community/gpt2-large
4534,fruits,5,0,computer mirror chair clock),-1,False,openai-community/gpt2-large
4535,sports,8,4,basketball),-1,False,openai-community/gpt2-large
4536,fruits,12,2,computer chair),-1,False,openai-community/gpt2-large
4537,professions,6,0,1),1,False,openai-community/gpt2-large
4538,animals,11,5,1),1,False,openai-community/gpt2-large
4539,sports,11,9,1),1,False,openai-community/gpt2-large
4540,fruits,15,7,1),1,False,openai-community/gpt2-large
4541,cities,14,7,1),1,False,openai-community/gpt2-large
4542,professions,12,6,1),1,False,openai-community/gpt2-large
4543,animals,8,2,1),1,False,openai-community/gpt2-large
4544,cities,9,3,1),1,False,openai-community/gpt2-large
4545,fruits,11,7,1),1,False,openai-community/gpt2-large
4546,fruits,12,0,1),1,False,openai-community/gpt2-large
4547,cities,11,2,1),1,False,openai-community/gpt2-large
4548,professions,14,7,1),1,False,openai-community/gpt2-large
4549,fruits,10,9,fruit),-1,False,openai-community/gpt2-large
4550,cities,7,6,1),1,False,openai-community/gpt2-large
4551,sports,15,2,1),1,False,openai-community/gpt2-large
4552,cities,12,1,1),1,True,openai-community/gpt2-large
4553,professions,5,4,1),1,False,openai-community/gpt2-large
4554,cities,7,1,1),1,True,openai-community/gpt2-large
4555,fruits,8,6,1),1,False,openai-community/gpt2-large
4556,professions,9,7,1),1,False,openai-community/gpt2-large
4557,sports,15,3,1),1,False,openai-community/gpt2-large
4558,fruits,11,4,1),1,False,openai-community/gpt2-large
4559,cities,10,1,1),1,True,openai-community/gpt2-large
4560,cities,7,5,1),1,False,openai-community/gpt2-large
4561,animals,11,5,1),1,False,openai-community/gpt2-large
4562,cities,8,1,1),1,True,openai-community/gpt2-large
4563,cities,12,0,1),1,False,openai-community/gpt2-large
4564,fruits,15,3,1),1,False,openai-community/gpt2-large
4565,fruits,9,6,1),1,False,openai-community/gpt2-large
4566,animals,7,3,1),1,False,openai-community/gpt2-large
4567,fruits,11,4,lamp),-1,False,openai-community/gpt2-large
4568,animals,5,0,1),1,False,openai-community/gpt2-large
4569,professions,10,8,1),1,False,openai-community/gpt2-large
4570,sports,13,3,1),1,False,openai-community/gpt2-large
4571,animals,6,2,1),1,False,openai-community/gpt2-large
4572,cities,10,8,1),1,False,openai-community/gpt2-large
4573,animals,8,0,1),1,False,openai-community/gpt2-large
4574,fruits,7,4,apple book orange chair mango,-1,False,openai-community/gpt2-large
4575,fruits,14,10,1),1,False,openai-community/gpt2-large
4576,sports,7,7,1),1,False,openai-community/gpt2-large
4577,professions,14,3,1),1,False,openai-community/gpt2-large
4578,professions,11,9,1),1,False,openai-community/gpt2-large
4579,cities,15,10,1),1,False,openai-community/gpt2-large
4580,sports,5,1,1),1,True,openai-community/gpt2-large
4581,cities,13,6,1),1,False,openai-community/gpt2-large
4582,fruits,7,4,1),1,False,openai-community/gpt2-large
4583,cities,15,7,1),1,False,openai-community/gpt2-large
4584,sports,10,2,1),1,False,openai-community/gpt2-large
4585,professions,5,0,1),1,False,openai-community/gpt2-large
4586,sports,11,5,1),1,False,openai-community/gpt2-large
4587,cities,13,0,1),1,False,openai-community/gpt2-large
4588,cities,8,3,1),1,False,openai-community/gpt2-large
4589,sports,5,3,1),1,False,openai-community/gpt2-large
4590,fruits,8,4,clock),-1,False,openai-community/gpt2-large
4591,sports,14,1,1),1,True,openai-community/gpt2-large
4592,cities,10,2,1),1,False,openai-community/gpt2-large
4593,professions,8,6,1),1,False,openai-community/gpt2-large
4594,sports,13,2,1),1,False,openai-community/gpt2-large
4595,fruits,12,3,1),1,False,openai-community/gpt2-large
4596,professions,10,4,nurse),-1,False,openai-community/gpt2-large
4597,professions,12,2,1),1,False,openai-community/gpt2-large
4598,professions,10,1,1),1,True,openai-community/gpt2-large
4599,cities,10,7,1),1,False,openai-community/gpt2-large
4600,professions,6,0,1),1,False,openai-community/gpt2-large
4601,professions,9,4,1),1,False,openai-community/gpt2-large
4602,sports,13,8,1),1,False,openai-community/gpt2-large
4603,fruits,13,8,1),1,False,openai-community/gpt2-large
4604,animals,13,3,1),1,False,openai-community/gpt2-large
4605,fruits,14,4,1),1,False,openai-community/gpt2-large
4606,cities,8,3,1),1,False,openai-community/gpt2-large
4607,professions,14,8,1),1,False,openai-community/gpt2-large
4608,professions,11,9,nurse),-1,False,openai-community/gpt2-large
4609,cities,6,3,1),1,False,openai-community/gpt2-large
4610,professions,14,10,nurse),-1,False,openai-community/gpt2-large
4611,fruits,8,0,1),1,False,openai-community/gpt2-large
4612,animals,8,0,1),1,False,openai-community/gpt2-large
4613,animals,12,6,1),1,False,openai-community/gpt2-large
4614,professions,15,1,1),1,True,openai-community/gpt2-large
4615,animals,12,0,1),1,False,openai-community/gpt2-large
4616,cities,11,3,1),1,False,openai-community/gpt2-large
4617,professions,13,4,1),1,False,openai-community/gpt2-large
4618,cities,13,10,1),1,False,openai-community/gpt2-large
4619,professions,6,1,1),1,True,openai-community/gpt2-large
4620,fruits,7,6,1),1,False,openai-community/gpt2-large
4621,professions,11,8,1),1,False,openai-community/gpt2-large
4622,professions,7,5,1),1,False,openai-community/gpt2-large
4623,cities,13,9,1),1,False,openai-community/gpt2-large
4624,animals,13,9,1),1,False,openai-community/gpt2-large
4625,professions,14,7,1),1,False,openai-community/gpt2-large
4626,cities,5,0,1),1,False,openai-community/gpt2-large
4627,fruits,5,0,computer keyboard),-1,False,openai-community/gpt2-large
4628,animals,11,2,1),1,False,openai-community/gpt2-large
4629,fruits,13,2,1),1,False,openai-community/gpt2-large
4630,cities,6,5,1),1,False,openai-community/gpt2-large
4631,fruits,13,0,book chair lamp bicycle lamp,-1,False,openai-community/gpt2-large
4632,fruits,5,5,1),1,False,openai-community/gpt2-large
4633,professions,7,5,1),1,False,openai-community/gpt2-large
4634,professions,11,1,1),1,True,openai-community/gpt2-large
4635,animals,8,2,1),1,False,openai-community/gpt2-large
4636,cities,12,1,1),1,True,openai-community/gpt2-large
4637,animals,6,3,elephant),-1,False,openai-community/gpt2-large
4638,professions,9,5,1),1,False,openai-community/gpt2-large
4639,animals,10,9,1),1,False,openai-community/gpt2-large
4640,sports,7,6,1),1,False,openai-community/gpt2-large
4641,fruits,15,6,1),1,False,openai-community/gpt2-large
4642,cities,14,7,1),1,False,openai-community/gpt2-large
4643,fruits,8,0,1),1,False,openai-community/gpt2-large
4644,sports,8,1,1),1,True,openai-community/gpt2-large
4645,fruits,8,3,1),1,False,openai-community/gpt2-large
4646,cities,11,7,1),1,False,openai-community/gpt2-large
4647,animals,10,5,1),1,False,openai-community/gpt2-large
4648,fruits,8,3,1),1,False,openai-community/gpt2-large
4649,sports,10,6,1),1,False,openai-community/gpt2-large
4650,animals,5,0,1),1,False,openai-community/gpt2-large
4651,cities,9,4,1),1,False,openai-community/gpt2-large
4652,animals,13,10,1),1,False,openai-community/gpt2-large
4653,professions,7,0,1),1,False,openai-community/gpt2-large
4654,cities,8,3,1),1,False,openai-community/gpt2-large
4655,professions,15,2,1),1,False,openai-community/gpt2-large
4656,professions,6,3,1),1,False,openai-community/gpt2-large
4657,animals,8,0,1),1,False,openai-community/gpt2-large
4658,fruits,12,9,1),1,False,openai-community/gpt2-large
4659,sports,10,3,1),1,False,openai-community/gpt2-large
4660,animals,7,1,1),1,True,openai-community/gpt2-large
4661,professions,9,3,1),1,False,openai-community/gpt2-large
4662,cities,12,5,1),1,False,openai-community/gpt2-large
4663,fruits,14,2,1),1,False,openai-community/gpt2-large
4664,animals,13,7,computer elephant cat dog clock,-1,False,openai-community/gpt2-large
4665,sports,10,2,1),1,False,openai-community/gpt2-large
4666,fruits,15,9,1),1,False,openai-community/gpt2-large
4667,fruits,9,9,apple),-1,False,openai-community/gpt2-large
4668,sports,9,1,1),1,True,openai-community/gpt2-large
4669,sports,6,6,volleyball),-1,False,openai-community/gpt2-large
4670,sports,9,1,1),1,True,openai-community/gpt2-large
4671,cities,12,0,1),1,False,openai-community/gpt2-large
4672,cities,13,7,1),1,False,openai-community/gpt2-large
4673,cities,8,7,1),1,False,openai-community/gpt2-large
4674,cities,8,4,1),1,False,openai-community/gpt2-large
4675,professions,9,9,1),1,False,openai-community/gpt2-large
4676,cities,10,3,1),1,False,openai-community/gpt2-large
4677,fruits,12,6,1),1,False,openai-community/gpt2-large
4678,professions,10,3,1),1,False,openai-community/gpt2-large
4679,sports,6,6,1),1,False,openai-community/gpt2-large
4680,fruits,10,6,mirror),-1,False,openai-community/gpt2-large
4681,animals,8,3,computer),-1,False,openai-community/gpt2-large
4682,sports,12,4,1),1,False,openai-community/gpt2-large
4683,animals,12,10,1),1,False,openai-community/gpt2-large
4684,animals,11,5,1),1,False,openai-community/gpt2-large
4685,animals,6,3,computer dog chair),-1,False,openai-community/gpt2-large
4686,fruits,8,6,apple banana strawberry watermelon,-1,False,openai-community/gpt2-large
4687,fruits,14,1,1),1,True,openai-community/gpt2-large
4688,fruits,10,6,1),1,False,openai-community/gpt2-large
4689,professions,12,0,1),1,False,openai-community/gpt2-large
4690,cities,10,7,1),1,False,openai-community/gpt2-large
4691,cities,8,1,1),1,True,openai-community/gpt2-large
4692,sports,12,1,1),1,True,openai-community/gpt2-large
4693,animals,10,7,1),1,False,openai-community/gpt2-large
4694,fruits,7,5,1),1,False,openai-community/gpt2-large
4695,fruits,5,3,1),1,False,openai-community/gpt2-large
4696,cities,14,2,1),1,False,openai-community/gpt2-large
4697,sports,6,2,1),1,False,openai-community/gpt2-large
4698,animals,9,8,elephant),-1,False,openai-community/gpt2-large
4699,sports,15,4,1),1,False,openai-community/gpt2-large
4700,cities,14,1,1),1,True,openai-community/gpt2-large
4701,professions,7,2,1),1,False,openai-community/gpt2-large
4702,cities,7,4,1),1,False,openai-community/gpt2-large
4703,professions,8,0,1),1,False,openai-community/gpt2-large
4704,sports,8,1,1),1,True,openai-community/gpt2-large
4705,professions,10,6,1),1,False,openai-community/gpt2-large
4706,cities,14,10,1),1,False,openai-community/gpt2-large
4707,sports,14,0,1),1,False,openai-community/gpt2-large
4708,fruits,8,7,1),1,False,openai-community/gpt2-large
4709,professions,8,6,1),1,False,openai-community/gpt2-large
4710,cities,10,3,1),1,False,openai-community/gpt2-large
4711,cities,6,2,1),1,False,openai-community/gpt2-large
4712,cities,13,1,1),1,True,openai-community/gpt2-large
4713,fruits,9,0,lamp),-1,False,openai-community/gpt2-large
4714,professions,12,5,1),1,False,openai-community/gpt2-large
4715,professions,9,1,1),1,True,openai-community/gpt2-large
4716,professions,14,5,nurse pilot bicycle computer,-1,False,openai-community/gpt2-large
4717,fruits,11,2,1),1,False,openai-community/gpt2-large
4718,professions,15,6,1),1,False,openai-community/gpt2-large
4719,fruits,8,1,1),1,True,openai-community/gpt2-large
4720,fruits,7,1,1),1,True,openai-community/gpt2-large
4721,professions,7,2,1),1,False,openai-community/gpt2-large
4722,fruits,10,7,1),1,False,openai-community/gpt2-large
4723,cities,12,6,1),1,False,openai-community/gpt2-large
4724,professions,5,5,1),1,False,openai-community/gpt2-large
4725,cities,8,6,1),1,False,openai-community/gpt2-large
4726,sports,8,4,1),1,False,openai-community/gpt2-large
4727,fruits,9,4,1),1,False,openai-community/gpt2-large
4728,fruits,13,0,1),1,False,openai-community/gpt2-large
4729,cities,6,6,1),1,False,openai-community/gpt2-large
4730,fruits,11,0,1),1,False,openai-community/gpt2-large
4731,fruits,9,1,1),1,True,openai-community/gpt2-large
4732,sports,11,5,1),1,False,openai-community/gpt2-large
4733,fruits,13,3,1),1,False,openai-community/gpt2-large
4734,sports,8,1,1),1,True,openai-community/gpt2-large
4735,professions,5,2,1),1,False,openai-community/gpt2-large
4736,cities,10,9,1),1,False,openai-community/gpt2-large
4737,animals,6,3,lamp),-1,False,openai-community/gpt2-large
4738,professions,14,7,1),1,False,openai-community/gpt2-large
4739,sports,15,9,1),1,False,openai-community/gpt2-large
4740,fruits,9,5,mirror chair),-1,False,openai-community/gpt2-large
4741,sports,9,6,1),1,False,openai-community/gpt2-large
4742,cities,9,6,1),1,False,openai-community/gpt2-large
4743,sports,5,0,lamp),-1,False,openai-community/gpt2-large
4744,animals,9,9,1),1,False,openai-community/gpt2-large
4745,cities,14,8,1),1,False,openai-community/gpt2-large
4746,sports,13,6,computer computer volleyball keyboard basketball,-1,False,openai-community/gpt2-large
4747,animals,11,2,1),1,False,openai-community/gpt2-large
4748,animals,15,3,computer),-1,False,openai-community/gpt2-large
4749,cities,6,6,1),1,False,openai-community/gpt2-large
4750,fruits,6,1,book mango clock),-1,False,openai-community/gpt2-large
4751,animals,5,2,1),1,False,openai-community/gpt2-large
4752,professions,10,10,1),1,False,openai-community/gpt2-large
4753,animals,8,0,1),1,False,openai-community/gpt2-large
4754,animals,9,4,1),1,False,openai-community/gpt2-large
4755,fruits,11,6,1),1,False,openai-community/gpt2-large
4756,professions,9,4,1),1,False,openai-community/gpt2-large
4757,animals,7,2,1),1,False,openai-community/gpt2-large
4758,animals,14,9,1),1,False,openai-community/gpt2-large
4759,animals,11,6,computer),-1,False,openai-community/gpt2-large
4760,cities,6,5,1),1,False,openai-community/gpt2-large
4761,professions,13,2,1),1,False,openai-community/gpt2-large
4762,fruits,10,7,fruit),-1,False,openai-community/gpt2-large
4763,animals,5,0,1),1,False,openai-community/gpt2-large
4764,animals,13,5,cat),-1,False,openai-community/gpt2-large
4765,cities,8,7,1),1,False,openai-community/gpt2-large
4766,cities,9,4,1),1,False,openai-community/gpt2-large
4767,professions,9,5,1),1,False,openai-community/gpt2-large
4768,professions,13,10,1),1,False,openai-community/gpt2-large
4769,fruits,8,1,1),1,True,openai-community/gpt2-large
4770,professions,6,3,1),1,False,openai-community/gpt2-large
4771,cities,9,3,1),1,False,openai-community/gpt2-large
4772,animals,11,8,1),1,False,openai-community/gpt2-large
4773,cities,12,4,1),1,False,openai-community/gpt2-large
4774,animals,15,5,1),1,False,openai-community/gpt2-large
4775,sports,15,6,1),1,False,openai-community/gpt2-large
4776,cities,6,3,1),1,False,openai-community/gpt2-large
4777,fruits,11,2,1),1,False,openai-community/gpt2-large
4778,professions,5,0,1),1,False,openai-community/gpt2-large
4779,sports,7,6,1),1,False,openai-community/gpt2-large
4780,fruits,15,2,1),1,False,openai-community/gpt2-large
4781,fruits,15,7,1),1,False,openai-community/gpt2-large
4782,sports,12,5,1),1,False,openai-community/gpt2-large
4783,cities,15,0,1),1,False,openai-community/gpt2-large
4784,sports,14,3,1),1,False,openai-community/gpt2-large
4785,cities,6,3,1),1,False,openai-community/gpt2-large
4786,sports,12,0,1),1,False,openai-community/gpt2-large
4787,sports,10,3,1),1,False,openai-community/gpt2-large
4788,sports,7,1,computer keyboard chair phone lamp,-1,False,openai-community/gpt2-large
4789,fruits,15,0,1),1,False,openai-community/gpt2-large
4790,sports,7,2,1),1,False,openai-community/gpt2-large
4791,sports,7,2,1),1,False,openai-community/gpt2-large
4792,fruits,8,1,1),1,True,openai-community/gpt2-large
4793,cities,13,3,1),1,False,openai-community/gpt2-large
4794,fruits,9,7,1),1,False,openai-community/gpt2-large
4795,animals,14,9,1),1,False,openai-community/gpt2-large
4796,professions,15,7,1),1,False,openai-community/gpt2-large
4797,animals,7,1,1),1,True,openai-community/gpt2-large
4798,fruits,8,0,1),1,False,openai-community/gpt2-large
4799,sports,11,10,1),1,False,openai-community/gpt2-large
4800,animals,14,7,1),1,False,openai-community/gpt2-large
4801,fruits,12,6,1),1,False,openai-community/gpt2-large
4802,professions,6,2,1),1,False,openai-community/gpt2-large
4803,professions,11,5,1),1,False,openai-community/gpt2-large
4804,sports,7,2,lamp swimming bicycle mirror,-1,False,openai-community/gpt2-large
4805,professions,10,8,1),1,False,openai-community/gpt2-large
4806,fruits,7,1,1),1,True,openai-community/gpt2-large
4807,sports,5,0,1),1,False,openai-community/gpt2-large
4808,fruits,5,3,1),1,False,openai-community/gpt2-large
4809,fruits,8,4,phone),-1,False,openai-community/gpt2-large
4810,professions,10,8,1),1,False,openai-community/gpt2-large
4811,cities,10,0,1),1,False,openai-community/gpt2-large
4812,professions,6,5,1),1,False,openai-community/gpt2-large
4813,professions,10,7,1),1,False,openai-community/gpt2-large
4814,professions,6,5,1),1,False,openai-community/gpt2-large
4815,animals,6,5,1),1,False,openai-community/gpt2-large
4816,fruits,8,6,1),1,False,openai-community/gpt2-large
4817,professions,14,4,1),1,False,openai-community/gpt2-large
4818,animals,12,9,1),1,False,openai-community/gpt2-large
4819,fruits,14,6,1),1,False,openai-community/gpt2-large
4820,professions,14,8,1),1,False,openai-community/gpt2-large
4821,professions,10,3,1),1,False,openai-community/gpt2-large
4822,professions,11,9,1),1,False,openai-community/gpt2-large
4823,sports,6,2,1),1,False,openai-community/gpt2-large
4824,cities,15,4,1),1,False,openai-community/gpt2-large
4825,cities,6,6,1),1,False,openai-community/gpt2-large
4826,professions,8,2,1),1,False,openai-community/gpt2-large
4827,professions,6,3,1),1,False,openai-community/gpt2-large
4828,sports,7,4,1),1,False,openai-community/gpt2-large
4829,animals,12,0,1),1,False,openai-community/gpt2-large
4830,animals,13,7,1),1,False,openai-community/gpt2-large
4831,sports,8,0,1),1,False,openai-community/gpt2-large
4832,fruits,6,1,book keyboard lamp),-1,False,openai-community/gpt2-large
4833,sports,7,2,lamp lamp bicycle book,-1,False,openai-community/gpt2-large
4834,cities,10,7,1),1,False,openai-community/gpt2-large
4835,cities,8,7,1),1,False,openai-community/gpt2-large
4836,animals,6,0,1),1,False,openai-community/gpt2-large
4837,cities,15,6,1),1,False,openai-community/gpt2-large
4838,animals,5,2,1),1,False,openai-community/gpt2-large
4839,sports,14,9,1),1,False,openai-community/gpt2-large
4840,professions,13,5,1),1,False,openai-community/gpt2-large
4841,cities,8,0,1),1,False,openai-community/gpt2-large
4842,professions,11,7,1),1,False,openai-community/gpt2-large
4843,fruits,9,6,1),1,False,openai-community/gpt2-large
4844,cities,9,6,1),1,False,openai-community/gpt2-large
4845,animals,11,0,1),1,False,openai-community/gpt2-large
4846,professions,10,1,1),1,True,openai-community/gpt2-large
4847,professions,14,0,1),1,False,openai-community/gpt2-large
4848,animals,9,2,1),1,False,openai-community/gpt2-large
4849,sports,12,0,1),1,False,openai-community/gpt2-large
4850,sports,6,6,1),1,False,openai-community/gpt2-large
4851,cities,7,7,1),1,False,openai-community/gpt2-large
4852,animals,10,1,1),1,True,openai-community/gpt2-large
4853,fruits,12,3,1),1,False,openai-community/gpt2-large
4854,fruits,9,3,1),1,False,openai-community/gpt2-large
4855,animals,10,0,1),1,False,openai-community/gpt2-large
4856,animals,8,6,cat),-1,False,openai-community/gpt2-large
4857,cities,13,1,1),1,True,openai-community/gpt2-large
4858,sports,12,10,1),1,False,openai-community/gpt2-large
4859,sports,6,6,1),1,False,openai-community/gpt2-large
4860,cities,9,5,1),1,False,openai-community/gpt2-large
4861,sports,8,1,1),1,True,openai-community/gpt2-large
4862,fruits,15,7,1),1,False,openai-community/gpt2-large
4863,animals,8,5,cat lamp eagle clock elephant,-1,False,openai-community/gpt2-large
4864,animals,8,2,1),1,False,openai-community/gpt2-large
4865,professions,13,1,1),1,True,openai-community/gpt2-large
4866,sports,15,3,1),1,False,openai-community/gpt2-large
4867,sports,14,10,1),1,False,openai-community/gpt2-large
4868,sports,9,9,1),1,False,openai-community/gpt2-large
4869,animals,8,7,eagle),-1,False,openai-community/gpt2-large
4870,fruits,8,4,lamp),-1,False,openai-community/gpt2-large
4871,cities,14,0,1),1,False,openai-community/gpt2-large
4872,animals,15,1,1),1,True,openai-community/gpt2-large
4873,animals,11,10,1),1,False,openai-community/gpt2-large
4874,fruits,8,8,apple orange strawberry pineapple banana,-1,False,openai-community/gpt2-large
4875,fruits,15,4,computer keyboard),-1,False,openai-community/gpt2-large
4876,sports,14,10,1),1,False,openai-community/gpt2-large
4877,professions,13,4,1),1,False,openai-community/gpt2-large
4878,fruits,12,1,1),1,True,openai-community/gpt2-large
